DTW_Dist_C0,DTW_Dist_C1,DTW_Dist_C2,DTW_Dist_C3,DTW_Dist_C4
0.747798491548047,0.8669649337656204,0.5643348153956621,0.5316916059015114,0.4944359287679963
0.7424626275514862,0.8556348298393566,0.5524563402172208,0.5310523207601652,0.4811609637447173
0.7498914473328624,0.8736389245135009,0.5714197881546431,0.5303163125753801,0.5164869818522166
0.7462903146832204,0.8597679950929691,0.5501035693141857,0.5393000821428728,0.49335212753266205
0.744169314572929,0.8511012848015921,0.5340395575107534,0.5476625361778173,0.4820767246877505
0.7327765388620087,0.8243975264604254,0.5064948107846697,0.5469316419799862,0.44324094508669976
0.7202456136695449,0.7739420007052853,0.4667699809389623,0.564898977322019,0.36248946304934065
0.7376011542998747,0.7461849409762492,0.43528803347752604,0.6343819080185639,0.30593567701433644
0.9989876777768615,0.960526134112869,0.6980287963521409,0.988260146012649,0.5453608689020585
0.9910243615401159,0.954937486896177,0.6850783209197737,0.9638686086113836,0.5280779646756657
0.7619056433495763,0.7549957951586797,0.5339602082872618,0.7027671752922918,0.2991833222503813
1.0644161651152733,0.5350428002801111,0.9889758236651566,1.0714604043760847,0.8447536615841911
0.8322946178432243,0.45207886700830524,0.6681546210316763,0.8102518534460436,0.5025487572807983
0.6929984444905596,0.6956401838590985,0.42188144734929356,0.6242036650372103,0.3296400666373344
0.7047547476301765,0.6901757312913807,0.4132937702221811,0.6629136989784975,0.30500398246391225
0.710381820490377,0.7329335291878291,0.3926347935091713,0.6484254322443401,0.34350340840950416
0.7881584856996359,0.7631276573930901,0.43998648552352165,0.8332790101559941,0.38694930396879157
0.7599019256438867,0.7798084266096204,0.5220142704232228,0.7211375868502032,0.32360135317386446
0.776788433129417,0.8372039732292776,0.6491211402764366,0.649603661384439,0.3673212797612774
0.7101789413708721,0.7996303929482952,0.546169938696573,0.5156428473184648,0.3539360944467239
0.4386124521813447,0.838783579211386,0.48098093438839207,0.4682683398647618,0.6472258580781516
0.49136206198771915,0.8417456790250873,0.439871369199809,0.5357769114004072,0.6448273583941704
0.5582268231858929,0.8812247063921379,0.46803937614079144,0.5917657875905731,0.6916197407554011
0.5891202404417349,0.8879247622784185,0.4657578626754396,0.6127349463593874,0.6918693652613782
0.7450492875468677,1.0155986912030446,0.6183711866942629,0.7553713662606938,0.8488008346693741
0.7495071486414276,1.0053417593305884,0.605469670475986,0.7681541048876065,0.8463881546661419
0.7489057096114781,0.9976339144627647,0.5953655848734696,0.7755305114508572,0.8431972615519346
0.724713491388341,0.9706726353600234,0.549370915655171,0.7666920928532,0.8059543983875023
0.7157529135814069,0.9466132750538299,0.5181543265900823,0.7683400056709719,0.7879609760953852
0.7091450688631324,0.9298136114112941,0.49190171971764096,0.7732423524244935,0.7722940699265947
0.7507441760116847,0.9671866078526804,0.5306957765862133,0.8172676005561025,0.8133605809012092
0.7895247983783925,1.020336509066222,0.6255353232970734,0.8423391386753286,0.8921046421534558
0.7641433592899366,0.9796046612637973,0.5523638365064345,0.830057344161838,0.8339779955537008
0.6346026577153197,0.7178398805982393,0.14973105528356484,0.7936372523521862,0.5122679002147521
0.6276159942194649,0.36798844503640604,0.4239471381074384,0.8219627578919887,0.5572833014362866
0.5540694450247184,0.6527964847648463,0.23714983295853265,0.6938706219577881,0.49432103247654224
0.6365000234052596,0.7990590162721066,0.2745652105732781,0.7475086654982447,0.6050500831276402
0.6641880516745327,0.7931809762559711,0.2641075723895164,0.8654398639958426,0.5253800107027471
0.5412214520041134,0.7272162937609418,0.1360310488475438,0.7020788444167608,0.4645112712991576
0.5180594544558674,0.6960266675319173,0.19435876260028406,0.6306754884912401,0.45911030751899984
0.6362910945348622,0.8520225664784283,0.38464822142728344,0.6874850103761664,0.6518321998161579
0.7197058202094981,0.9382792219558408,0.49967488019469125,0.7771074041787694,0.774514198886674
0.6927443051077499,0.8992070618810136,0.45134892704802676,0.7657942164040504,0.7381928389754674
0.6917400870046495,0.8925484941674163,0.44453045237553446,0.7712387477957521,0.7364742325440612
0.7166919103685886,0.9086635910389037,0.4407149214969599,0.8062524386200947,0.7453292211057351
0.616300582932434,0.728132097782915,0.16451255808569468,0.7912275624024336,0.4547090588791372
0.7100331135859995,0.938374077293992,0.4998235860454679,0.7475977736478395,0.75440076242982
0.7705116480663116,0.9858571427909417,0.5627888564144256,0.8258310614827877,0.8342581260078461
0.7815993898592295,0.9898670046367162,0.571378202488165,0.8553841747978341,0.8565206804391728
0.7316320529324682,0.927771144426293,0.4947092677834573,0.819171122920589,0.7925610548979362
0.7003746113393597,0.8910546963173323,0.4565086533530997,0.7912756248788317,0.7564398312629161
0.7267567881226968,0.9156162054260264,0.478511272197164,0.8168707012866754,0.7793163670685274
0.6838227772714475,0.8524463966541737,0.3865942063598425,0.7898102362080901,0.7043577880426115
0.6689988888377917,0.8198003646779234,0.3568057963868302,0.7787637558813205,0.6777656320055688
0.6785924656772511,0.8241051246952872,0.3753651450357638,0.7870849432576859,0.6943655265441514
0.752947505350161,0.9125674936744578,0.4350319856746781,0.8573519048043566,0.7563923125855796
0.709403526272449,0.8646904164247888,0.35501627822661563,0.8205261417850319,0.6803568008064645
0.7666287475774073,0.47443391186469,0.5080518538211442,0.9015324029989346,0.745885234004366
0.67211555268312,0.7674875146088687,0.324998675339006,0.7973643097469698,0.6611747546531872
0.6655672456307462,0.6880385603005611,0.30278101137315633,0.7995346954130397,0.6404184330185424
0.6736540660114185,0.6847293358198572,0.3191825616207043,0.8097510143048855,0.654875140053136
0.6929083578563414,0.8283379651137384,0.3443486689007561,0.813766184051977,0.6794413914601513
0.688971236213943,0.8077155257787928,0.33562664867726,0.8138590467848056,0.6747708198503999
0.6946625930280587,0.8146660763888344,0.3470195116730176,0.8200618525399809,0.6855113224229048
0.6846957586972263,0.7639549603619643,0.3252450795866082,0.8162572015394917,0.6686085948251907
0.7006356837777782,0.803077278776042,0.36846512190033953,0.8238243551746728,0.7023783739371402
0.6919918660204115,0.8247107803630171,0.35307120930554825,0.8178456707000454,0.6885083327905821
0.6845190207693389,0.7931850032199098,0.32370696106508506,0.8183183798110306,0.6677233877213893
0.6937669207108467,0.8097334390735209,0.31589015496577777,0.8354524902650229,0.6664497435636257
0.6981797936151517,0.8185978385867623,0.3361340780576774,0.8391623796192785,0.684791195598568
0.7108672426831127,0.8319739398282695,0.3469038663956374,0.8497305815670424,0.6952286173608571
0.6785048376877203,0.7446894770307273,0.2976951615355011,0.8349114001207086,0.6543953768260443
0.7087505662683657,0.8303600169675139,0.35341731749166083,0.8489865565803678,0.7003564687330207
0.7184844010577263,0.8436153351182055,0.3612895952542083,0.853984140739972,0.7072688211895127
0.7124093992496758,0.8345478813090897,0.35344320967770904,0.8498752240463834,0.7002734227615505
0.7163124829677302,0.8376669963023257,0.36017417461951595,0.8549513928972939,0.7067332560144666
0.7246893670574848,0.8491856740720516,0.37508432628045446,0.8611190210902805,0.7198297176168365
0.7296922111210687,0.8547532565378839,0.38061356162336224,0.8649101300664623,0.7248088417321505
0.7063406749036253,0.8199312090234421,0.34804687671093254,0.8502293195189358,0.6957724341999499
0.6904266332589164,0.7323297501840839,0.3188092371184048,0.8471864622611779,0.6726165534669696
0.691317131079422,0.7440682248607309,0.318290002818927,0.8450298023451642,0.6718083689696687
0.7026822970830314,0.7930035961601246,0.3478552360151699,0.8478288815351833,0.6957750767964386
0.6955186984968575,0.7088793089098414,0.34911258277710133,0.8495997289459974,0.6915688490134156
0.706344990378777,0.7956633342220469,0.3660494163645243,0.8500495812771025,0.7092990794761805
0.6999600050428693,0.634321641249853,0.36572004187394,0.8618373308243478,0.6927475674628863
0.7010745503344882,0.6977293890446031,0.3589385615421473,0.8556522908178221,0.6980807269794179
0.6824003312371978,0.771975640415576,0.3462855606897828,0.8476793368428645,0.6963169283054442
0.6986751250176592,0.7302059681191015,0.3365784658091409,0.8486221379002009,0.6858485023230195
0.7595706164210171,0.8889264474359617,0.4132157057537013,0.8837188364355254,0.7500782349187188
0.786415792881139,0.930381827651794,0.4636055067750714,0.9069518738708015,0.789185314754196
0.9530852575699582,0.46484999228467794,0.5581347129477685,1.1405143824537287,0.7537916266734483
0.9952987333583236,0.4672349937823235,0.6371280027306587,1.1742125871220703,0.8185348160439614
1.0509387589678116,0.503160426987435,0.7301778797736119,1.2204674702513152,0.8978173200275839
1.1184846691756087,0.567447251829735,0.8332581722378151,1.2783727333654757,0.9888524132844622
1.1965777356308878,0.653196078870942,0.943961356035925,1.347057172106229,1.0896141478237273
0.7052084396430405,0.9684663189113245,0.5571485309802282,0.7412593753933007,0.7986152238988823
0.701564479494241,0.9414112192015763,0.5082008141452791,0.7368617583201766,0.754858490164284
0.6515726079983988,0.8670813442964344,0.4353748126785945,0.6899410280858496,0.6832757630897437
0.7304384331353162,0.5679292677791173,0.5599293597130798,0.802419641720594,0.7549544554509312
0.915424917564241,0.6628014548402488,0.8153523788957653,0.9800295639730946,0.9820373348069087
0.8087905144922335,0.9976022254957896,0.601226993635113,0.8792709101137538,0.8778222706406569
0.7584338665450333,0.9066730076931915,0.4298412329776888,0.8618235733230131,0.740523116181532
0.648676643733726,0.7566451299765986,0.20879088271348525,0.7732141969301568,0.5216592740534783
0.7084069306411379,0.8667115936115884,0.3956048101185733,0.8115671558346265,0.7001531463662479
0.7994226248085694,0.824185081655854,0.3623834475244026,0.853182009421103,0.6224023115552878
0.8572194318505305,0.8204951938183053,0.38995596032841795,0.9004496267462571,0.6130090421741633
0.842245003055053,0.5018417779040655,0.48544157130384763,0.8982503121498501,0.6669980075869634
0.8431758449662483,0.4979854146499309,0.47073242002165705,0.9043526579327708,0.6528632360061881
0.8944977996955041,0.4395665271284044,0.5473969945893319,0.964375181711138,0.7128466069783687
0.8326447061271035,0.5740386786604053,0.4401350051285391,0.8863528762502603,0.6453335400582947
0.846839896298131,0.5086611526971622,0.4726860555706563,0.908968032453637,0.6590876766231544
0.8246140011367673,0.6333913986972324,0.4045751302173599,0.8803506009845564,0.6256433758386457
0.9150517017411537,0.42902028262889547,0.5815875066947708,0.9879393678609926,0.7409432115178006
0.8334442569291336,0.5904658543618065,0.43674868113702486,0.8905899608140463,0.6507387374349691
0.9019088438955292,0.8632364370089445,0.4245541300743029,0.9555905614491436,0.6569982033799743
0.9830137829332927,0.9283172196231539,0.4973548664027897,1.0326072615016448,0.6998378972108842
0.9830678008793675,0.9307620524855923,0.4995751191774541,1.0334094631121111,0.7061937105565825
0.9856123434245601,0.9335115825079668,0.5031325017419168,1.0361012595934582,0.7116572667054616
0.9804283093933533,0.9388736885253703,0.5049779091128527,1.0276768181512153,0.7197980079066112
0.9788901035253625,0.9327414590911012,0.49776575050066435,1.0316168875454992,0.7102294151839541
0.9950788978450813,0.9292891018006242,0.5034474659865418,1.050254454077036,0.7005475968282292
0.8470897295165584,0.8777046451830187,0.4185694977305178,0.9311840449441093,0.6839890969536939
0.7940680682435315,0.8419643028294475,0.39164566325911,0.8649908075846087,0.6540351287299523
0.7872300083246098,0.7487174232351901,0.3356715952964627,0.8371985052125617,0.5725527018170601
0.8210678403674799,0.6110647851801282,0.37290944732326764,0.8856957737317345,0.5943162880157461
0.8344771213299704,0.5077037019977106,0.4061929838529223,0.9187295754203771,0.6057952996584113
0.8360624293461428,0.5196374666803477,0.4020168528223181,0.9184319771591464,0.6025097300328717
0.8419979408952225,0.5044556936715127,0.4132520208991202,0.9277994252097079,0.612253722203671
0.8317859589978603,0.5690483107729282,0.3819932649542362,0.9097090901259268,0.5928699543818322
0.8437196610224091,0.5263310796263005,0.4060578327296824,0.9245020188646879,0.6034090968694013
0.8578964002104011,0.473824660318478,0.440923365966547,0.9463856511645704,0.6247903348046941
0.8721899173907441,0.4567386973514159,0.46298058343970055,0.9581835448306959,0.6371411107744748
0.8519259528572517,0.5305555121075923,0.41288969008566745,0.9359253634377316,0.6156107831196319
0.8561986712844255,0.5236994657167104,0.42010370439427885,0.9373827380939989,0.6183284430174997
0.8667783633597557,0.48025846812040546,0.45028213938029804,0.9536003883351419,0.6371314082652622
0.8449359959087058,0.5621483909183201,0.40198681030967137,0.9250409040486401,0.6110978135971759
0.8578390625437461,0.5227072598674098,0.42161581612274734,0.9421873694848084,0.6179802393692331
0.8797582804188545,0.4621135255740257,0.4693562261473511,0.9697935751620854,0.6468338619614333
0.8758816804212098,0.48620526955135696,0.4546503001402514,0.9620818061598978,0.6389388217065284
0.8766841000588608,0.48873870097452043,0.4552938638994912,0.9627396172889012,0.6399548336223875
0.8539401590528487,0.5760514005936215,0.39867537610844345,0.9336340938254569,0.605780197918521
0.85391701719826,0.5662734332966554,0.40440374709503063,0.9331392387076003,0.6089061021487809
0.850926998807846,0.5962197954903665,0.3910910276339547,0.9328023446118717,0.6016543204623566
0.8153705999971367,0.6995852075139313,0.33627359866565726,0.905992103519479,0.5738600517310921
0.8518553274269562,0.5561853694180424,0.3958975889665257,0.936794697670902,0.5969832264545724
0.8554048643163207,0.588350369376026,0.39643742364803075,0.9373978317094571,0.6076070393680805
0.8776783537040004,0.4932638290644448,0.45043910106595975,0.9694872406030138,0.6339675414950788
0.8916092590515465,0.46391130492544413,0.47821105404153796,0.9867936537737265,0.6525203488338513
0.8543365047116566,0.6236301856840701,0.38378786267855197,0.9383480135774411,0.5975641684223978
1.1409365674163219,0.39507757052455245,0.8665286022929143,1.2606917522461196,0.9635256145715848
1.0900112512400695,0.36909980300745177,0.8053164203606779,1.1965406577458675,0.9023688342136027
0.8638169336085969,0.868083482663812,0.46558711306706296,0.9203858232425333,0.7222663091280821
0.8718295399796713,0.8507513034578411,0.45625547709334674,0.9097593925013819,0.6892098062812854
0.8493622206573769,0.8050442296698723,0.40264341032709877,0.9117766069363509,0.6411607781057175
1.078148863277133,0.35510129360955167,0.7849240095257202,1.1894915924026157,0.882846428784991
1.1211069228760313,0.38232229556490477,0.8317458486912148,1.2294637024048876,0.9268279577795784
1.037418761389905,0.3508543470818503,0.7207413538667615,1.1526334488207548,0.8390959202420945
0.8613871118193809,0.7423151057426084,0.37749022525011217,0.9331989241696608,0.6017163601007095
0.8864871384871255,0.5053120327469723,0.4424063308167913,0.9784808503222635,0.6293650904914463
0.869477351574748,0.5667584388087497,0.4100295542113287,0.9569045145883408,0.6164434652688668
0.8838110656452447,0.5213691996351042,0.4450042737496091,0.9703359734307433,0.6378046076752532
0.8827851276141887,0.5303595594641582,0.42757930528690424,0.9760762069074904,0.623785147463105
0.8884791275371423,0.5210988132799466,0.43708320628529446,0.9780940166812758,0.6269152782424664
0.8626366103503359,0.6854560364330512,0.3757217366126853,0.9400682715252928,0.5949472443001846
0.8701462412133448,0.6218490518229436,0.40017155554853184,0.9488616624357284,0.61992800429273
0.832109029347642,0.6568106812774441,0.3674744297106475,0.9308894481955181,0.6095371220257046
0.8137911400168234,0.77829838923208,0.33828067639336395,0.9021171482508684,0.5869120068765508
0.8402049873779376,0.7795482526337452,0.35058803682218825,0.9267432771700941,0.5960254956711825
0.8573669094936531,0.6804707133157927,0.36686047856214876,0.9422022737687649,0.6051504226398149
0.8699529296039271,0.752175420575227,0.38154481854525646,0.9499638394896064,0.6207056304429177
0.8642380981755298,0.6834167215266812,0.3798733462443517,0.947581530467631,0.620371209301729
0.8300967842578215,0.7816273291668645,0.36896531169229513,0.9322916127191184,0.5946923225393056
0.765176067894063,0.606704620522239,0.2973573091902142,0.9246899846600963,0.521177191941953
0.7091877291120455,0.8158676308629539,0.2935936633362187,0.9354320221967879,0.6960292096537992
0.7426260038744378,0.8399009981289952,0.32149928125117405,0.9485477927887284,0.7145523444783181
0.74720676054083,0.8259674423712735,0.30526766327624777,0.9400924647042487,0.671063220895371
0.7357987975824256,0.8044606416258152,0.28618417152959663,0.93291360214755,0.6622512284589248
0.8262490171556213,0.7878567538779045,0.336968413282282,0.9217451091555874,0.6029119642210825
0.8164535190652075,0.6857672682289384,0.32482825385029807,0.9126762843163071,0.5810102320416708
0.862346553465836,0.5958695593572318,0.3866883508855272,0.9366330909848366,0.5829261768322939
0.794712205125747,0.6501108359475434,0.30594688595823466,0.9171445856213748,0.5701617465597486
0.7612953417147112,0.705795541011668,0.29124961186667164,0.9121284626069742,0.6370243703319398
0.8678142067526307,0.6331086547737199,0.3922476457510551,0.9370133579588501,0.6080697463159115
0.7865280476253026,0.7657842755033784,0.3106783461765888,0.9143377040565375,0.6153196505684676
0.750602261074974,0.7966108801052523,0.30723787451981766,0.9123819970428281,0.6676713339029339
0.7918935119536682,0.4725439632068228,0.3881144027146137,0.9896741809343025,0.6688669869675024
0.9083761732976499,0.43847141680591045,0.5005223413962664,1.0033261334246206,0.6764247125693563
0.8076782481962748,0.7879883790636153,0.3358201642570223,0.9092979094485805,0.620517595316292
0.8972456119705949,0.42257554390436053,0.4904826019314624,1.003409249111283,0.6686125175871276
0.8473941716231259,0.5861487084459248,0.37826290394142326,0.9323421916998803,0.6045507755914072
0.8107776523789973,0.5951364737532195,0.3400664452896685,0.9268338704619294,0.6120707684823185
0.8343519121525476,0.7578298584018086,0.3443583091430369,0.9198555361065278,0.6018261852771692
0.7537278888700044,0.5204830796602153,0.3809886411154769,0.9620520415693947,0.6885085803950818
0.7767040755429448,0.5330146345034971,0.38383452301438703,0.9777274819771257,0.699891119777241
0.824028151204509,0.5148178825912538,0.3930021755849267,0.9605670792329151,0.6571414192647548
0.8419409376335267,0.5804511185943768,0.36860475183846925,0.9480070006126379,0.6204623590892968
0.8610939729017462,0.5325752962996174,0.40546504357210333,0.9603297173241484,0.629710487132976
0.8302257454551895,0.6027525211054817,0.35241898601340377,0.9395943276629555,0.6175554254786044
0.8123718076348384,0.585214065961903,0.33382572397725185,0.9493212986749093,0.6213292926475218
0.8283369051566153,0.6905995432316537,0.3313957305666796,0.9330046185747888,0.6120987505753243
0.8381500782466661,0.5746765863326492,0.36341386954187216,0.9549912822601184,0.6233748592473475
0.838243340667966,0.5113981909989239,0.3932486349487418,0.9745467567111382,0.6459912390224543
0.8035888976355197,0.5658508243395531,0.344317404444823,0.9494716550040653,0.6344307013024928
0.8930174875073877,0.45351326659800145,0.48222153995734934,0.9977705730229748,0.6773944834174168
0.8778456606910574,0.446121020459779,0.4789588376611621,0.9940576790040653,0.67711065344321
1.0064552870403416,0.3503576655812104,0.6898346888636515,1.1200142681124419,0.8207600060969441
0.9219840219129033,0.41762657354690474,0.5363728685395839,1.0290387140685315,0.7072404714197239
0.9043461679898195,0.4584158904499746,0.4944392359363767,1.0051502607566694,0.678524273073897
0.8801092234719055,0.40917746992943277,0.495527434581351,1.0080777697199845,0.6839849724035665
0.8583855363157078,0.4435410783861041,0.46444942542898227,0.9821285812476138,0.6682134165235163
1.0672847856232917,0.3741906331147805,0.7630226323483341,1.1788149207074758,0.8827532319083273
1.0122914802123928,0.349924070261702,0.7377999269240917,1.1564809030322398,0.8744029429660107
1.0225443331574897,0.3414453566948826,0.7469205555233789,1.1703961554794822,0.8788505586220973
0.8152009278692771,0.4035568179724869,0.5442951724817793,1.0743388774477773,0.7892989819036459
0.8279982628510539,0.43908336871720066,0.5429368816718669,1.0858464247332094,0.8102335167881507
0.7282971455171827,0.7234321210615693,0.3064607787969032,0.9890644489236883,0.7095811336856422
0.8528216835223806,0.47306824786193147,0.6196391821501146,1.1226374856740915,0.8942211528408613
0.7442272366924929,0.5924040212742958,0.41041209507247156,1.00460397007308,0.7734883558558452
0.7984070393203363,0.5278341513047985,0.5020272800558444,1.05120204274633,0.8206023119987332
0.9116769804408748,0.4551704951231479,0.6695314965233284,1.1507453454691356,0.9133388541804605
0.9419501623928958,0.44134556691943755,0.6999739263787923,1.1664319608215683,0.9266219709837308
0.9514128782452361,0.4293305841576768,0.7090321075430586,1.1696873493163567,0.9278541888962042
0.9401232350955242,0.41824876853799675,0.6816725955462375,1.1439933689157142,0.8997545090289208
0.9055742489402119,0.4062375085074974,0.6141463178270488,1.109976924303252,0.843718249856828
0.960356156378809,0.38488708212032596,0.6764832158921001,1.1458502895297693,0.8732989761303755
0.9708351068143438,0.38691064273808673,0.6912590982135719,1.1517424950549562,0.8835874909084436
1.1041657962702618,0.45452689198398083,0.8311726782658563,1.2589591524327204,0.9982672053315519
0.9955782206736382,0.3910657030178013,0.710895903811343,1.157928955097985,0.8893345884635376
0.876961569776511,0.41479510044692464,0.5415649189225441,1.0534887875588956,0.7745638374939117
0.7691177110444236,0.6685932391257782,0.3125812254938001,0.9437163459464426,0.6366729274272694
1.0092903684739953,0.45711170330949613,0.7891137857549796,1.2206435574613932,0.991397100575742
0.8647796545659447,0.4212822019804479,0.5133791474802348,1.0522830312674556,0.7585554306776304
0.9433794718253863,0.40441585415673187,0.6743852264991287,1.1447338840873775,0.8830564572802768
0.9017431090098152,0.41966591422304467,0.6222621939884802,1.109476558659744,0.8564229100807307
0.8058838261439122,0.5161834054810701,0.42837040545454935,0.977015179657059,0.7010848171011544
0.7831056882127806,0.8892675482639792,0.3992850832375471,0.9621681105454977,0.761811005562943
0.7994999702582506,0.8680077598132029,0.3846371239917062,0.9573949029893735,0.7371523674553501
0.8066765100387474,0.9046209436504187,0.4390261123429529,0.9697579103599976,0.7739529690141251
0.7801851216915859,0.8756813658063435,0.37845432662417994,0.9688891033177254,0.7552959381145973
0.8159920100408727,0.866902049713056,0.3997028070357345,0.9544206042451805,0.727786400496691
0.8147396692511819,0.8726515351012216,0.39530656231269035,0.9569983760336219,0.736392218293703
0.7911946018762508,0.8611614139399633,0.3823436967692866,0.9509150433646916,0.7284819605044832
0.790043054141938,0.873919336106699,0.3881962113059804,0.9591507313119813,0.7517646809200914
0.7811173247753506,0.8550622220183486,0.3720539552363967,0.9502854391599559,0.7261627368763179
0.7745774148391862,0.9078226839004949,0.4143308533339815,0.9893143781764868,0.8029662356611991
0.756138995905581,0.8880375174068504,0.3964523805791425,0.980816222518978,0.7902491854559218
0.759833847712526,0.909990593898234,0.43711436845574064,0.9758520017127646,0.8218977529955979
0.7333049852761546,0.7718528882260655,0.3771933170140615,0.9781585451459736,0.7767296099517733
0.7392560069168986,0.7814616194764723,0.39479564150771274,0.9827497440377037,0.7918820099059173
0.7277049988148062,0.8402679727680638,0.35289138673193254,0.9865743314520175,0.7559927085476452
0.7467815151136444,0.606302302141596,0.45455100515007285,1.0218453538896115,0.8090419566150191
0.7297269927393335,0.8083339683209678,0.4256436805841171,0.9775036458488886,0.8202943132899406
0.7397362993419636,0.8930612497281907,0.40887763129456695,0.9809271930622545,0.8079790544908757
0.7597265909943756,0.9199310375043692,0.43539802764630586,0.9939303634957882,0.8307898746216689
0.7434633263459928,0.8956033980232011,0.4064134769423171,0.9874251306384002,0.8077787835202542
0.7433783994643721,0.8940012604229499,0.4036205923446503,0.987203941742044,0.8053653000147654
0.7453917569660085,0.8939011878584336,0.40043108782890824,0.9901737513094686,0.8032786788066865
0.7341706233609256,0.8823129844874035,0.3920142813968505,0.9837043569099884,0.7962521360658227
0.7436357869452976,0.8978004258542756,0.40880144376294414,0.9871165431335152,0.8101453712328428
