Freq,Current,Vibration,Intake_Press,Motor_Temp,Gas_Sat,Delta_Press,Pwr_Diff,Liq_Intake,Target
0.7738879438291901,0.5616770621300864,0.0,0.23206711932348767,0.6742966710657923,4.690428069319451e-16,0.7219920323490787,0.43722567535822865,0.4998728881561883,0
0.7738879438291901,0.5595757591438542,0.0,0.2286722692546636,0.6611405812798985,9.363984095224086e-17,0.7026377480396611,0.47709265484932173,0.4780658407427451,0
0.7738879438291901,0.558074182796898,0.0,0.22537974473564348,0.6519499196863121,3.7455936380896344e-16,0.6568711624374033,0.5681681595564769,0.42050964023975335,0
0.7738879438291901,0.5507185640483989,0.0,0.22197920035846042,0.6408644256776812,1.8727968190448172e-16,0.6608142688130303,0.6476665700732158,0.32713792536337516,0
0.7369189594182743,0.6094823819730522,0.0023850152405858697,0.2978138206908648,0.7598199206670246,0.004481547110230979,0.9280974948588523,0.9126226196592793,0.005505138853317177,1
0.7563689795388497,0.6111218047960048,0.0,0.291880403060527,0.7541419859747434,0.0,0.9307389726462536,0.8917504952067525,0.03453239352938235,1
0.7491339996479813,0.5968328602529489,0.0,0.2817068067251974,0.7452815351952404,7.018770060564359e-17,0.5903226801849217,0.782784644460031,0.2238571690725204,1
0.7738879438291901,0.5764605483361187,0.0,0.23872099581596445,0.7241458360583,0.6186046139815156,0.009375053420052737,0.8101199014335032,0.2750058125054273,0
0.7738879438291901,0.5511413156386276,0.0,0.22352663657923078,0.6884615022464056,0.34255928105496486,0.26691179655979935,0.7582278402304099,0.2833320819204623,0
0.7738879438291901,0.4826176472490822,0.0,0.23583390552205447,0.6246661219597662,5.618390457134451e-16,0.5420958855816091,0.6166025365779846,0.3380683575388585,0
0.7738879438291901,0.4825895984267712,0.0,0.2500988693039282,0.6340349971755241,3.7455936380896344e-16,0.5627999731588464,0.6523182311823201,0.2770063864473507,0
0.7738879438291901,0.47163972990431713,0.0,0.2551755646989269,0.6291062249599566,4.690428069319451e-16,0.6761311268373471,0.5756939908215744,0.30474077689942214,0
0.7239200274839153,0.43879027681811866,0.0,0.2724737365399667,0.6857030680535896,3.7455936380896344e-16,0.7409703664380811,0.7027371032490173,0.0924241477594531,1
0.7396082594089477,0.5576713233471144,0.002451239315655389,0.3324821500138742,0.7660478294931847,3.5093850302821797e-16,0.6885778527992943,0.7530136869036728,0.1882378241418162,1
0.7552964913339797,0.6624211115893095,0.004896420586833238,0.3924905634877818,0.846392590932779,3.2731764224747255e-16,0.6310969833708264,0.7998932108355441,0.28405150052417927,0
0.7738879438291901,0.59699987149693,0.0,0.31756066936956995,0.7462036099044811,3.7455936380896344e-16,0.6448654439440804,0.625079982723753,0.43049316295283585,0
0.5531974631384129,0.4515088845770645,0.0,0.4899821055768816,0.4632087331030226,2.817631250274635e-16,0.6003793563777395,0.2953124220037675,0.5268696245590516,0
0.5487710088428157,0.44597774385607813,0.004100210718401819,0.4103628380100012,0.45204697250125303,2.817631250274635e-16,0.6524477409661382,0.2654634482295557,0.4946019391987735,0
0.5487301621245066,0.45308926773199065,0.0022423536907147297,0.3630211190388096,0.4271048868612852,2.817631250274635e-16,0.694545153100846,0.21195544967466473,0.5034793695383255,1
0.5531974631384129,0.4647270810337023,0.002060213904561543,0.322737255908766,0.4256895486992538,9.363984095224086e-17,0.7129269573361126,0.20753012274342897,0.49995608477392606,0
0.5531974631384129,0.47211713195267624,0.002060213904561543,0.25416020161934233,0.4102023496060676,9.363984095224086e-17,0.7805148192007638,0.04104031942959541,0.5320292479110822,0
0.5531974631384129,0.46140979830229156,0.004046581819803908,0.2286544784501477,0.3858031699558033,9.363984095224086e-17,0.7636701394736805,0.04942648886911938,0.525740504790251,0
0.5531974631384129,0.449896432778651,0.003979293284669357,0.22054120791747422,0.3770961081518984,2.817631250274635e-16,0.7569684233676619,0.05502825792287469,0.5164478972233405,0
0.5455065662869618,0.4413611301709883,0.01193906323143117,0.2245350215205879,0.3853999332876197,2.817631250274635e-16,0.7713176303749498,0.09138275544199903,0.48128154288951636,1
0.5531974631384129,0.4236376358315397,0.001854499122944009,0.21642302204362002,0.3681597601199109,1.8727968190448172e-16,0.7559121883008388,0.11943758142374605,0.4646959508972005,0
0.5531974631384129,0.4117250008898621,0.002060213904561543,0.21094330430206715,0.3601160498965621,9.363984095224086e-17,0.7527169020529665,0.1408388174739552,0.44433853232864196,0
0.5531974631384129,0.40421174171059615,0.003910858987621124,0.20672717881566555,0.3559796372497792,2.817631250274635e-16,0.7956115074884864,0.09974646048871172,0.4325768815979507,0
0.5531974631384129,0.40345892159159735,0.001854499122944009,0.2025252650889755,0.3549565366110654,4.690428069319451e-16,0.7533257452628095,0.007655579070701357,0.49308928767606447,0
0.5531974631384129,0.39970298494819545,0.0019916467339680076,0.19869308810981617,0.35304932002369904,1.8727968190448172e-16,0.7870310055211935,0.0775946263349252,0.4420563438466958,0
0.5531974631384129,0.39715088165766055,0.0019645621575706514,0.19590972672145912,0.35015579047808254,1.8727968190448172e-16,0.6555350932272588,0.5282277267248747,0.2078472682075152,1
0.5417232945351946,0.4406817063905839,0.0031525411212297043,0.24320282881900485,0.40138409149222065,0.29925568845499184,0.29863423626432395,0.620001842826507,0.2179033315375187,1
0.5531974631384129,0.4266176533615118,0.0,0.20581825430129713,0.3815238765254647,0.02582003209481084,0.48087771365944354,0.518624775624374,0.3157083559090896,0
0.5531974631384129,0.3948377913355898,0.004053026939786171,0.2042330243681249,0.3620581173780324,3.7455936380896344e-16,0.7229082122776789,0.35295438835946946,0.3283417844223585,0
0.4703105685938098,0.4384045353173569,0.018460581999658058,0.30378101548697417,0.42155866940606046,1.8727968190448172e-16,0.8176184701698834,0.6415726578848369,0.07122950051240078,1
0.5286213698845454,0.4357995100105976,0.007592645002633317,0.31551336605736496,0.4262108167315706,3.7455936380896344e-16,0.7128141828919845,0.5225491398287097,0.2256181548542984,1
0.5531974631384129,0.4554951989770002,5.38209829995113e-05,0.2577234709685532,0.41695852929848476,3.7455936380896344e-16,0.5811335413553187,0.501079584622441,0.3322289941078761,0
0.5531974631384129,0.448942808468094,0.0020590705813830178,0.21023981864501712,0.3950222685277316,1.4054412164543537e-16,0.7216514195631691,0.2676186212619829,0.43391892584707853,0
0.5531974631384129,0.42060844468026204,0.0,0.20122187967341043,0.3734808013878763,4.690428069319451e-16,0.7677647720691456,0.13665593220982908,0.44546473697709194,0
0.5531974631384129,0.40247896190593835,0.010257300513500586,0.1981416422881146,0.36062574225225985,2.817631250274635e-16,0.7339246131623365,0.17889306227217938,0.42619445116818333,0
0.5531974631384129,0.39280197443765186,0.011890184274090805,0.19427960997019195,0.35411513580997145,1.8727968190448172e-16,0.7237215918802886,0.18399852570739128,0.42011434022246597,0
0.547506370291599,0.3890341312426795,0.007744538511856736,0.189897052354296,0.3518652566738849,1.8727968190448172e-16,0.7809777992913216,0.18593453727593356,0.38351692690325334,1
0.5278030376648579,0.43696808793331954,0.016861678300368662,0.28030414051599567,0.4217661352585069,0.0,0.7276529178944444,0.6094487999850946,0.13340985146533677,1
0.5531974631384129,0.44617468978886254,0.0059618158849300985,0.20642114491007257,0.4062619329827375,2.817631250274635e-16,0.7805827134595327,0.14861553552070417,0.4602963949749658,0
0.5531974631384129,0.4088110316363833,0.0059618158849300985,0.18710714100068865,0.37099113683997187,1.8727968190448172e-16,0.7893643236868653,0.07274949138281084,0.4547955618192338,0
0.5531974631384129,0.3765572963085573,0.0041150057447793655,0.18841157638883382,0.35039360307030565,4.690428069319451e-16,0.777577774731721,0.05496226387356895,0.4391213367990774,0
0.5531974631384129,0.36632378433853763,0.0037716964579402232,0.18531702409643674,0.3428027788082848,4.690428069319451e-16,0.7337536332976389,0.1310923812112743,0.41974493001567637,0
0.5531974631384129,0.367684609105436,0.0,0.18050999451240468,0.342076378075463,3.7455936380896344e-16,0.6911981414698931,0.17519409749523884,0.42196091691030724,0
0.5531974631384129,0.3642784957361114,0.005960677061535401,0.1770862308415445,0.340293561726448,4.690428069319451e-16,0.7261242811951223,0.14883871812981386,0.413470071795962,0
0.5531974631384129,0.3652703268412649,0.001854499122944009,0.17354117352619458,0.3410391749295516,1.8727968190448172e-16,0.699737674088635,0.2418217055076659,0.37552817055459586,0
0.5531974631384129,0.36915814233949806,0.0041845658089361346,0.16896257274127974,0.34235327546685657,0.014951805784099569,0.6789504110313183,0.2708010098141016,0.3687551337622658,0
0.5531974631384129,0.36561911087994137,0.0043213908300845615,0.16628753233149696,0.3410822864426901,0.0264570360939373,0.6812792608300557,0.2496617799163472,0.37538152856394774,0
0.5531974631384129,0.3583053649564203,0.0,0.1638876763830493,0.3370594032577907,2.817631250274635e-16,0.8065591311547791,0.20134969940031278,0.34085893436631354,0
0.5449441140864923,0.3773632271638965,0.004631809988478256,0.17243421280837928,0.36784044260306725,2.817631250274635e-16,0.8008897914335944,0.2815612976121491,0.31183085002728483,1
0.5531974631384129,0.3787133811803072,0.002197333004486124,0.16047006498223693,0.3555046629156329,0.47973440994337274,0.5368636316811348,0.30985330883547846,0.32978644501882787,0
0.5531974631384129,0.35863604630236257,0.004252980192187786,0.1610414963792467,0.3426397059008832,0.06698198198715,0.6759136147074911,0.2919609599996269,0.33736626864309455,0
0.5531974631384129,0.363795596387396,0.0,0.1585018741807282,0.3446367015443683,0.1435323410650642,0.6472689309054354,0.3203620500741695,0.3245301631065545,0
0.5531974631384129,0.35630123433234573,0.0019230757986002788,0.15737743649996633,0.3396906176116459,0.1585701149719753,0.6437429702262443,0.3066118767681263,0.3262746834389856,0
0.5531974631384129,0.3551059836212227,0.0018533565495499004,0.15636334071274477,0.3404866570745151,0.008523292351972233,0.7132529643527543,0.2839201935600828,0.3298655519825499,0
0.5531974631384129,0.3527791860585978,0.0,0.1550147624822295,0.3385078649707416,0.02827311922624755,0.7014826822849121,0.2888426654157419,0.32756013398118705,0
0.5531974631384129,0.34756657995466966,0.0,0.15408976038530164,0.3365620207558684,0.027907684263517318,0.7029548303731006,0.27742347633212994,0.32962449746047373,0
0.5531974631384129,0.34943455451196126,0.0,0.1532811885811476,0.3366735593815404,0.07603128897505299,0.6816659995696486,0.2934217132062469,0.32357824797510104,0
0.5531974631384129,0.3470263274854313,0.0,0.15208135153670121,0.3361112494949974,0.06176688060935125,0.6956872623925698,0.2503672306877922,0.34335098542446885,0
0.5531974631384129,0.3423451480975901,0.0,0.15120332199773545,0.3344801690969441,0.007515516762783436,0.6855107472403508,0.27873429416283146,0.3360077698545803,0
0.5531974631384129,0.3412169935292013,0.002128775336320792,0.1510174623807362,0.33361845906399035,0.027955845511444918,0.6776537876684929,0.30432155617477274,0.31846979629047284,0
0.5531974631384129,0.32809803105567603,0.006031245248632459,0.14999533143306537,0.3260014161196332,2.817631250274635e-16,0.6881298300791721,0.32346885720455854,0.29491020155437253,0
0.5531974631384129,0.32152324710003466,0.0,0.14897827749956066,0.32122544058337077,1.8727968190448172e-16,0.6815985605464232,0.3044742340878286,0.30690716089463543,0
0.5531974631384129,0.3193861676127856,0.003977012053459144,0.1480183805241147,0.32006360523516,2.817631250274635e-16,0.7047069226140432,0.2926373952285539,0.3031421551518799,0
0.5531974631384129,0.31703142977381127,0.002197333004486124,0.14744346352980736,0.3194820693658733,0.05196918376610586,0.6289740445274217,0.34257155750513624,0.29106927197379584,0
0.5531974631384129,0.3151781983058113,0.002060213904561543,0.1461898069761136,0.318875963334734,6.563224888364269e-16,0.6887342002168233,0.2866837917961522,0.30956343953476395,0
0.5531974631384129,0.3219191106482677,0.0,0.14625262983194515,0.32179769339058995,9.363984095224086e-17,0.7156615821118284,0.2764610873948654,0.3079103984301429,0
0.5531974631384129,0.3211625645192768,0.0,0.14434695170203166,0.3206460351790805,1.8727968190448172e-16,0.7007257334853461,0.28601018991975957,0.308236087365711,0
0.5531974631384129,0.3149317486683447,0.0019916467339680076,0.14334528157093085,0.3183971289403291,3.7455936380896344e-16,0.699445539073404,0.28031899853189657,0.3087142885885219,0
0.5531974631384129,0.3135747694604989,0.0,0.14224014686933978,0.3185128361608305,5.618390457134451e-16,0.7091156439029906,0.2644051759927786,0.3126714917314258,0
0.5531974631384129,0.3135389000306965,0.0,0.14126783033332801,0.31822423697649516,3.7455936380896344e-16,0.7167257590201976,0.25903580807375715,0.31268345500375966,0
0.5531974631384129,0.31109719142659564,0.002128775336320792,0.14042276269291903,0.31758184547809964,0.0022651376294086575,0.6709620118812061,0.29605909565531485,0.3069381125051418,0
0.5531974631384129,0.3097405288037196,0.0,0.13938403837273583,0.3171864190135185,0.08360971652611725,0.6239847231513562,0.32206718697751135,0.29714706600230817,0
0.5531974631384129,0.3131900188698422,0.0020590705813830178,0.13857431069236115,0.3169425798628063,0.07148737604354348,0.6321540093250424,0.3212841070735961,0.2987422260773747,0
0.5531974631384129,0.3115927457439218,0.0,0.13733070062020936,0.31646231089524823,0.03547600714778045,0.6528666525803932,0.2916501396309821,0.3140533220237697,0
0.5531974631384129,0.3079652514731963,0.0,0.13670200408229266,0.31567184757543654,0.12846649207791086,0.6015565412681902,0.297426043128703,0.3173011371384316,0
0.5531974631384129,0.3065969989235473,0.0,0.13525968157113555,0.3162990645779056,0.042152261229389275,0.6432523254917819,0.2739446473192424,0.32568561145600156,0
0.5531974631384129,0.3057958063624113,0.0,0.13456359045821875,0.31518420080309184,0.20651298298004275,0.5534147516515815,0.3151308288801924,0.31265840821170354,0
0.5531974631384129,0.30601709447816905,0.0,0.13340131809232514,0.31519116422568105,0.14778393909559462,0.5951537443410788,0.29236877573614173,0.3187648113715325,0
0.5231186381285244,0.3027811693141915,0.0031017003513299246,0.14122493003006764,0.3544840192931038,0.06284009273172009,0.6420499150665075,0.2782972444650036,0.3078509043603004,1
0.5462150612957903,0.3233635161600992,0.0,0.1341602469024245,0.3254931786057833,0.11602683738763026,0.646195956792472,0.2941573834194591,0.30919645613536084,0
0.5531974631384129,0.3259023358255204,0.0019219323169350014,0.13292712595510892,0.3212901855497412,4.690428069319451e-16,0.7662635387234489,0.2276786581952024,0.31352284048129503,0
0.5427159175033887,0.31928416201718246,0.0021302532585396054,0.1339766241420487,0.3510378863135193,1.8727968190448172e-16,0.8113053106596664,0.17758191222126118,0.31814286061522123,0
0.5531974631384129,0.3211113193284758,0.0,0.1331002722057969,0.34952354683938447,0.5534625637600427,0.690607117572402,0.6358192082958571,0.007339811659592372,1
0.5529405019565301,0.336101081038759,0.0008174322212652024,0.16100949490824368,0.36313837094948953,0.6621432569235156,0.721760421750695,0.5851083587762091,0.01436592343830844,1
0.5526835407746473,0.35084045087078053,0.0016341896343731645,0.18891871761069046,0.3767531950595937,0.7708239500869886,0.7513566498552637,0.53039850341758,0.02139203521702451,1
0.5524265795927645,0.36533765676038144,0.002450273352542716,0.21682794031313712,0.39036801916969877,0.8795046432504615,0.7795440694063269,0.4710045138141372,0.02841814699574058,1
0.5521696184108817,0.3796005276325145,0.003265684486240271,0.2447371630155839,0.4039828432798038,0.9881853364139345,0.8064507294615892,0.4060485564954437,0.03544425877445665,1
0.5531974631384129,0.43635964295122953,0.0,0.2621616814245866,0.4331073436207342,9.363984095224086e-17,0.7711532366991247,0.08633235187946164,0.48641308521556226,0
0.5512888877233029,0.4480074425812992,0.002462749378258712,0.2217616364883892,0.42983124922321636,9.363984095224086e-17,0.7815227260772537,0.1406987390283425,0.4648861918831848,0
0.5531974631384129,0.4474588952741714,0.0,0.1835534869387676,0.4134826756565748,3.7455936380896344e-16,0.6800252890623324,0.2298043677048911,0.47215482785941315,0
0.5531974631384129,0.43361544508138294,0.0,0.1560554406132702,0.3974680603604157,0.41679090002154157,0.47400603001264097,0.25894071136182584,0.4776777729224295,0
0.5531974631384129,0.41790747371113657,0.00016144823111860393,0.14254507053586646,0.38999571112172937,0.6189885845711413,0.3831398039711593,0.12135265361382608,0.5410679469670048,0
0.5531974631384129,0.36286570451979117,0.004045440789754569,0.13333785260599423,0.36952701193034976,1.8727968190448172e-16,0.7322060248565738,0.03287610684340514,0.45752795192742124,0
0.5474504128960769,0.356458724850893,0.010924712820949442,0.13527101257160862,0.37824942839635467,2.817631250274635e-16,0.8059946558539477,0.2102207159161691,0.33115387864331103,1
0.5471369459028277,0.40821137072546154,0.0,0.15925050940079105,0.443027630921641,3.7455936380896344e-16,0.714623927449137,0.456509006050136,0.25108344569371593,1
0.5393642576281845,0.37256808460195234,0.006164401345904227,0.1343076355643717,0.40022019549340504,5.618390457134451e-16,0.7366751142144712,0.23665802181330298,0.3561434669307393,0
0.702523488192504,0.3323143525757093,0.0,0.13379445228275,0.37782776298074294,4.690428069319451e-16,0.7807215318193204,0.3652343366252446,0.2723830335049745,0
0.7714539110002696,0.30223497184618076,0.0,0.13269453389200525,0.37199548668422366,3.7455936380896344e-16,0.7926172307831796,0.4269518820370757,0.22026395380700395,0
0.769300953539986,0.2975918575229235,0.0,0.13147936610298488,0.3618431273357827,0.3548406894756492,0.5294687646368463,0.37841125682507215,0.30799424542909787,0
0.7733391135279506,0.2919554295990059,0.0018533565495499004,0.12994045533729587,0.360316196498228,0.3416247807503266,0.5332395705271691,0.3997951057284723,0.2866923442055249,0
0.7725150645420515,0.2886441239665256,0.0,0.12847671198617677,0.3602500147066272,0.45939998869843046,0.5164544384436032,0.39511667187488797,0.270793484153772,0
0.772841195196464,0.28865229746067733,0.0018533565495499004,0.1276522886650422,0.36030036664784637,0.272913321516919,0.5890613455700824,0.36850392871115334,0.29535692516955,0
0.773458822665392,0.2861223891536975,0.0,0.12605613321830877,0.3598873311919246,0.3371478211487002,0.5380686216998458,0.3925136033411496,0.28659670206357835,0
0.7731906223793992,0.2809039931766728,0.00013168012148488068,0.12527379387312343,0.36009061268500187,0.19107457734063377,0.6222862956475459,0.38012924691547,0.2779117829831819,0
0.7712337311973516,0.2826433654443985,0.0017219053873447686,0.12262439142019121,0.3596195817379684,0.4953184044454082,0.49559425468678286,0.38972370545112645,0.2716462324881813,0
0.7656600699622174,0.2848149245436531,0.0018533565495499004,0.12045797396889907,0.3588313141933903,0.2608562690935432,0.5982842473353434,0.35994500277188424,0.2939985049116689,0
0.7596120270353626,0.28768607048998085,0.0,0.11882865552330246,0.35975740210413676,1.8727968190448172e-16,0.8628224037813115,0.42704879711148536,0.18671716800220586,0
0.7688549738303676,0.28586176005196773,0.005549686684697013,0.1170560967853892,0.3612285422341235,0.0,0.9812904456515539,0.48657989431548554,0.12628963688376518,0
0.7684994167486412,0.28167734466349703,0.0019219323169350014,0.1166319342064171,0.36084352937434616,0.0,0.9813583816406486,0.4757328217406749,0.12999169096884952,0
