Downtime,Current,Intake_Press,Motor_Temp,Freq,Vibration,Liq_Intake,Delta_Press,Gas_Sat,Pwr_Diff,Well_ID
0.0,0.5985562074180244,0.29131950684954644,0.7560840421958277,0.7738879438291901,0.0,0.6116179230171117,0.736076202162566,2.817631250274635e-16,0.3347120992986441,165
0.0,0.5926534869834956,0.28659653422530906,0.742714809070959,0.7738879438291901,0.0,0.6055367827403431,0.7399772145684786,9.363984095224086e-17,0.32781900180479884,165
0.0,0.5878829565968884,0.2819307658394345,0.7356031660232256,0.7738879438291901,0.0,0.597014062094686,0.740336594334837,0.0,0.3327350414581409,165
0.0,0.5847881908597241,0.2775023783966005,0.730060612697546,0.7738879438291901,0.0025400471440256813,0.5953076409780108,0.7433916116631729,2.817631250274635e-16,0.32373012726792005,165
0.0,0.5833862471330642,0.27291108544730447,0.7258531943098783,0.7738879438291901,0.0,0.6289141439797895,0.7351545055833042,3.7455936380896344e-16,0.27923985569526755,165
0.0,0.5836624791652474,0.2679140960580286,0.7240680830942336,0.7738879438291901,0.0,0.5477523060723355,0.7152882433250585,2.817631250274635e-16,0.4226921854162624,165
0.0,0.5794155021581311,0.26231931072474995,0.7186150678524168,0.7738879438291901,0.0,0.544311532232024,0.7185347873066301,1.8727968190448172e-16,0.41587299079923845,165
0.0,0.5815487076685368,0.25675772072327796,0.7167148214438708,0.7738879438291901,0.0,0.574852687890066,0.6994483521981105,3.7455936380896344e-16,0.39923417907025005,165
0.0,0.5821399584378462,0.25106743585457486,0.7131097391101706,0.7738879438291901,0.0,0.5558861846594207,0.7152536859632304,2.817631250274635e-16,0.404396737313931,165
0.0,0.5753869518370829,0.24625463839148654,0.7048425034721237,0.7738879438291901,0.0,0.5192854127062477,0.7201419840344161,9.363984095224086e-17,0.434940888709197,165
0.0,0.5715985749845895,0.24254521168241522,0.697094869329292,0.7738879438291901,0.0,0.512691077903808,0.7103831476929723,3.7455936380896344e-16,0.4470302553823564,165
0.0,0.5697520758236276,0.23870443498841465,0.6909341028056426,0.7738879438291901,0.001854499122944009,0.5392040036776243,0.7116778682805953,2.817631250274635e-16,0.4090223694785884,165
0.0,0.5655254710989039,0.23535600908963228,0.6849119741521719,0.7738879438291901,0.0019219323169350014,0.5153960423742147,0.717406425365581,2.817631250274635e-16,0.4289280824937127,165
0.0,0.5616770621300864,0.23206711932348767,0.6742966710657923,0.7738879438291901,0.0,0.4998728881561883,0.7219920323490787,4.690428069319451e-16,0.43722567535822865,165
0.0,0.5595757591438542,0.2286722692546636,0.6611405812798985,0.7738879438291901,0.0,0.4780658407427451,0.7026377480396611,9.363984095224086e-17,0.47709265484932173,165
0.0,0.558074182796898,0.22537974473564348,0.6519499196863121,0.7738879438291901,0.0,0.42050964023975335,0.6568711624374033,3.7455936380896344e-16,0.5681681595564769,165
0.0,0.5507185640483989,0.22197920035846042,0.6408644256776812,0.7738879438291901,0.0,0.32713792536337516,0.6608142688130303,1.8727968190448172e-16,0.6476665700732158,165
16.0,0.6094823819730522,0.2978138206908648,0.7598199206670246,0.7369189594182743,0.0023850152405858697,0.005505138853317177,0.9280974948588523,0.004481547110230979,0.9126226196592793,165
10.0,0.6111218047960048,0.291880403060527,0.7541419859747434,0.7563689795388497,0.0,0.03453239352938235,0.9307389726462536,0.0,0.8917504952067525,165
8.0,0.5968328602529489,0.2817068067251974,0.7452815351952404,0.7491339996479813,0.0,0.2238571690725204,0.5903226801849217,7.018770060564359e-17,0.782784644460031,165
0.0,0.5764605483361187,0.23872099581596445,0.7241458360583,0.7738879438291901,0.0,0.2750058125054273,0.009375053420052737,0.6186046139815156,0.8101199014335032,165
0.0,0.5511413156386276,0.22352663657923078,0.6884615022464056,0.7738879438291901,0.0,0.2833320819204623,0.26691179655979935,0.34255928105496486,0.7582278402304099,165
0.0,0.4826176472490822,0.23583390552205447,0.6246661219597662,0.7738879438291901,0.0,0.3380683575388585,0.5420958855816091,5.618390457134451e-16,0.6166025365779846,165
0.0,0.4825895984267712,0.2500988693039282,0.6340349971755241,0.7738879438291901,0.0,0.2770063864473507,0.5627999731588464,3.7455936380896344e-16,0.6523182311823201,165
0.0,0.47163972990431713,0.2551755646989269,0.6291062249599566,0.7738879438291901,0.0,0.30474077689942214,0.6761311268373471,4.690428069319451e-16,0.5756939908215744,165
17.0,0.43879027681811866,0.2724737365399667,0.6857030680535896,0.7239200274839153,0.0,0.0924241477594531,0.7409703664380811,3.7455936380896344e-16,0.7027371032490173,165
24.0,0.5576713233471144,0.3324821500138742,0.7660478294931847,0.7396082594089477,0.002451239315655389,0.1882378241418162,0.6885778527992943,3.5093850302821797e-16,0.7530136869036728,165
0.0,0.6624211115893095,0.3924905634877818,0.846392590932779,0.7552964913339797,0.004896420586833238,0.28405150052417927,0.6310969833708264,3.2731764224747255e-16,0.7998932108355441,165
0.0,0.59699987149693,0.31756066936956995,0.7462036099044811,0.7738879438291901,0.0,0.43049316295283585,0.6448654439440804,3.7455936380896344e-16,0.625079982723753,165
0.0,0.4515088845770645,0.4899821055768816,0.4632087331030226,0.5531974631384129,0.0,0.5268696245590516,0.6003793563777395,2.817631250274635e-16,0.2953124220037675,165
0.0,0.44597774385607813,0.4103628380100012,0.45204697250125303,0.5487710088428157,0.004100210718401819,0.4946019391987735,0.6524477409661382,2.817631250274635e-16,0.2654634482295557,165
1.0,0.45308926773199065,0.3630211190388096,0.4271048868612852,0.5487301621245066,0.0022423536907147297,0.5034793695383255,0.694545153100846,2.817631250274635e-16,0.21195544967466473,165
0.0,0.4647270810337023,0.322737255908766,0.4256895486992538,0.5531974631384129,0.002060213904561543,0.49995608477392606,0.7129269573361126,9.363984095224086e-17,0.20753012274342897,165
0.0,0.47211713195267624,0.25416020161934233,0.4102023496060676,0.5531974631384129,0.002060213904561543,0.5320292479110822,0.7805148192007638,9.363984095224086e-17,0.04104031942959541,165
0.0,0.46140979830229156,0.2286544784501477,0.3858031699558033,0.5531974631384129,0.004046581819803909,0.525740504790251,0.7636701394736805,9.363984095224086e-17,0.04942648886911938,165
0.0,0.449896432778651,0.22054120791747422,0.3770961081518984,0.5531974631384129,0.003979293284669357,0.5164478972233405,0.7569684233676619,2.817631250274635e-16,0.05502825792287469,165
1.0,0.4413611301709883,0.2245350215205879,0.3853999332876197,0.5455065662869618,0.01193906323143117,0.48128154288951636,0.7713176303749498,2.817631250274635e-16,0.09138275544199903,165
0.0,0.4236376358315397,0.21642302204362002,0.3681597601199109,0.5531974631384129,0.001854499122944009,0.4646959508972005,0.7559121883008388,1.8727968190448172e-16,0.11943758142374605,165
0.0,0.4117250008898621,0.21094330430206715,0.3601160498965621,0.5531974631384129,0.002060213904561543,0.44433853232864196,0.7527169020529665,9.363984095224086e-17,0.1408388174739552,165
0.0,0.40421174171059615,0.20672717881566555,0.3559796372497792,0.5531974631384129,0.003910858987621124,0.4325768815979507,0.7956115074884864,2.817631250274635e-16,0.09974646048871172,165
0.0,0.40345892159159735,0.2025252650889755,0.3549565366110654,0.5531974631384129,0.001854499122944009,0.49308928767606447,0.7533257452628095,4.690428069319451e-16,0.007655579070701357,165
0.0,0.39970298494819545,0.19869308810981617,0.35304932002369904,0.5531974631384129,0.001991646733968007,0.4420563438466958,0.7870310055211935,1.8727968190448172e-16,0.0775946263349252,165
3.0,0.39715088165766055,0.19590972672145912,0.35015579047808254,0.5531974631384129,0.0019645621575706514,0.2078472682075152,0.6555350932272588,1.8727968190448172e-16,0.5282277267248747,165
9.0,0.4406817063905839,0.24320282881900485,0.40138409149222065,0.5417232945351946,0.0031525411212297047,0.2179033315375187,0.29863423626432395,0.29925568845499184,0.620001842826507,165
0.0,0.4266176533615118,0.20581825430129713,0.3815238765254647,0.5531974631384129,0.0,0.3157083559090896,0.48087771365944354,0.02582003209481084,0.518624775624374,165
0.0,0.3948377913355898,0.2042330243681249,0.3620581173780324,0.5531974631384129,0.004053026939786171,0.3283417844223585,0.7229082122776789,3.7455936380896344e-16,0.35295438835946946,165
12.0,0.4384045353173569,0.30378101548697417,0.42155866940606046,0.4703105685938098,0.018460581999658058,0.07122950051240078,0.8176184701698834,1.8727968190448172e-16,0.6415726578848369,165
16.0,0.4357995100105976,0.31551336605736496,0.4262108167315706,0.5286213698845454,0.007592645002633317,0.2256181548542984,0.7128141828919845,3.7455936380896344e-16,0.5225491398287097,165
0.0,0.4554951989770002,0.2577234709685532,0.41695852929848476,0.5531974631384129,5.38209829995113e-05,0.3322289941078761,0.5811335413553187,3.7455936380896344e-16,0.501079584622441,165
0.0,0.448942808468094,0.21023981864501712,0.3950222685277316,0.5531974631384129,0.0020590705813830178,0.43391892584707853,0.7216514195631691,1.4054412164543537e-16,0.2676186212619829,165
0.0,0.42060844468026204,0.20122187967341043,0.3734808013878763,0.5531974631384129,0.0,0.44546473697709194,0.7677647720691456,4.690428069319451e-16,0.13665593220982908,165
0.0,0.40247896190593835,0.1981416422881146,0.36062574225225985,0.5531974631384129,0.010257300513500586,0.42619445116818333,0.7339246131623365,2.817631250274635e-16,0.17889306227217938,165
0.0,0.39280197443765186,0.19427960997019195,0.35411513580997145,0.5531974631384129,0.011890184274090805,0.42011434022246597,0.7237215918802886,1.8727968190448172e-16,0.18399852570739128,165
3.0,0.3890341312426795,0.189897052354296,0.3518652566738849,0.547506370291599,0.007744538511856737,0.38351692690325334,0.7809777992913216,1.8727968190448172e-16,0.18593453727593356,165
18.0,0.43696808793331954,0.28030414051599567,0.4217661352585069,0.5278030376648579,0.016861678300368662,0.13340985146533677,0.7276529178944444,0.0,0.6094487999850946,165
0.0,0.44617468978886254,0.20642114491007257,0.4062619329827375,0.5531974631384129,0.0059618158849300985,0.4602963949749658,0.7805827134595327,2.817631250274635e-16,0.14861553552070417,165
0.0,0.4088110316363833,0.18710714100068865,0.37099113683997187,0.5531974631384129,0.0059618158849300985,0.4547955618192338,0.7893643236868653,1.8727968190448172e-16,0.07274949138281084,165
0.0,0.3765572963085573,0.18841157638883382,0.35039360307030565,0.5531974631384129,0.004115005744779366,0.4391213367990774,0.777577774731721,4.690428069319451e-16,0.05496226387356895,165
0.0,0.36632378433853763,0.18531702409643674,0.3428027788082848,0.5531974631384129,0.0037716964579402232,0.41974493001567637,0.7337536332976389,4.690428069319451e-16,0.1310923812112743,165
0.0,0.367684609105436,0.18050999451240468,0.342076378075463,0.5531974631384129,0.0,0.42196091691030724,0.6911981414698931,3.7455936380896344e-16,0.17519409749523884,165
0.0,0.3642784957361114,0.1770862308415445,0.340293561726448,0.5531974631384129,0.005960677061535401,0.413470071795962,0.7261242811951223,4.690428069319451e-16,0.14883871812981386,165
0.0,0.3652703268412649,0.17354117352619458,0.3410391749295516,0.5531974631384129,0.001854499122944009,0.37552817055459586,0.699737674088635,1.8727968190448172e-16,0.2418217055076659,165
0.0,0.36915814233949806,0.16896257274127974,0.34235327546685657,0.5531974631384129,0.004184565808936134,0.3687551337622658,0.6789504110313183,0.014951805784099569,0.2708010098141016,165
0.0,0.36561911087994137,0.16628753233149696,0.3410822864426901,0.5531974631384129,0.0043213908300845615,0.37538152856394774,0.6812792608300557,0.0264570360939373,0.2496617799163472,165
0.0,0.3583053649564203,0.1638876763830493,0.3370594032577907,0.5531974631384129,0.0,0.34085893436631354,0.8065591311547791,2.817631250274635e-16,0.20134969940031278,165
3.0,0.3773632271638965,0.17243421280837928,0.36784044260306725,0.5449441140864923,0.004631809988478256,0.31183085002728483,0.8008897914335944,2.817631250274635e-16,0.2815612976121491,165
0.0,0.3787133811803072,0.16047006498223693,0.3555046629156329,0.5531974631384129,0.002197333004486124,0.32978644501882787,0.5368636316811348,0.47973440994337274,0.30985330883547846,165
0.0,0.35863604630236257,0.1610414963792467,0.3426397059008832,0.5531974631384129,0.004252980192187786,0.33736626864309455,0.6759136147074911,0.06698198198715,0.2919609599996269,165
0.0,0.363795596387396,0.1585018741807282,0.3446367015443683,0.5531974631384129,0.0,0.3245301631065545,0.6472689309054354,0.1435323410650642,0.3203620500741695,165
0.0,0.35630123433234573,0.15737743649996633,0.3396906176116459,0.5531974631384129,0.001923075798600279,0.3262746834389856,0.6437429702262443,0.1585701149719753,0.3066118767681263,165
0.0,0.3551059836212227,0.15636334071274477,0.3404866570745151,0.5531974631384129,0.0018533565495499002,0.3298655519825499,0.7132529643527543,0.008523292351972233,0.2839201935600828,165
0.0,0.3527791860585978,0.1550147624822295,0.3385078649707416,0.5531974631384129,0.0,0.32756013398118705,0.7014826822849121,0.02827311922624755,0.2888426654157419,165
0.0,0.34756657995466966,0.15408976038530164,0.3365620207558684,0.5531974631384129,0.0,0.32962449746047373,0.7029548303731006,0.027907684263517318,0.27742347633212994,165
0.0,0.34943455451196126,0.1532811885811476,0.3366735593815404,0.5531974631384129,0.0,0.32357824797510104,0.6816659995696486,0.07603128897505299,0.2934217132062469,165
0.0,0.3470263274854313,0.15208135153670121,0.3361112494949974,0.5531974631384129,0.0,0.34335098542446885,0.6956872623925698,0.06176688060935125,0.2503672306877922,165
0.0,0.3423451480975901,0.15120332199773545,0.3344801690969441,0.5531974631384129,0.0,0.3360077698545803,0.6855107472403508,0.007515516762783436,0.27873429416283146,165
0.0,0.3412169935292013,0.1510174623807362,0.33361845906399035,0.5531974631384129,0.002128775336320792,0.31846979629047284,0.6776537876684929,0.027955845511444918,0.30432155617477274,165
0.0,0.32809803105567603,0.14999533143306537,0.3260014161196332,0.5531974631384129,0.006031245248632459,0.29491020155437253,0.6881298300791721,2.817631250274635e-16,0.32346885720455854,165
0.0,0.32152324710003466,0.14897827749956066,0.32122544058337077,0.5531974631384129,0.0,0.30690716089463543,0.6815985605464232,1.8727968190448172e-16,0.3044742340878286,165
0.0,0.3193861676127856,0.1480183805241147,0.32006360523516,0.5531974631384129,0.003977012053459144,0.3031421551518799,0.7047069226140432,2.817631250274635e-16,0.2926373952285539,165
0.0,0.31703142977381127,0.14744346352980736,0.3194820693658733,0.5531974631384129,0.002197333004486124,0.29106927197379584,0.6289740445274217,0.05196918376610586,0.34257155750513624,165
0.0,0.3151781983058113,0.1461898069761136,0.318875963334734,0.5531974631384129,0.002060213904561543,0.30956343953476395,0.6887342002168233,6.563224888364269e-16,0.2866837917961522,165
0.0,0.3219191106482677,0.14625262983194515,0.32179769339058995,0.5531974631384129,0.0,0.3079103984301429,0.7156615821118284,9.363984095224086e-17,0.2764610873948654,165
0.0,0.3211625645192768,0.14434695170203166,0.3206460351790805,0.5531974631384129,0.0,0.308236087365711,0.7007257334853461,1.8727968190448172e-16,0.28601018991975957,165
0.0,0.3149317486683447,0.14334528157093085,0.3183971289403291,0.5531974631384129,0.001991646733968007,0.3087142885885219,0.699445539073404,3.7455936380896344e-16,0.28031899853189657,165
0.0,0.3135747694604989,0.14224014686933978,0.3185128361608305,0.5531974631384129,0.0,0.3126714917314258,0.7091156439029906,5.618390457134451e-16,0.2644051759927786,165
0.0,0.3135389000306965,0.14126783033332801,0.31822423697649516,0.5531974631384129,0.0,0.31268345500375966,0.7167257590201976,3.7455936380896344e-16,0.25903580807375715,165
0.0,0.31109719142659564,0.14042276269291903,0.31758184547809964,0.5531974631384129,0.002128775336320792,0.3069381125051418,0.6709620118812061,0.0022651376294086575,0.29605909565531485,165
0.0,0.3097405288037196,0.13938403837273583,0.3171864190135185,0.5531974631384129,0.0,0.29714706600230817,0.6239847231513562,0.08360971652611725,0.32206718697751135,165
0.0,0.3131900188698422,0.13857431069236115,0.3169425798628063,0.5531974631384129,0.0020590705813830178,0.2987422260773747,0.6321540093250424,0.07148737604354348,0.3212841070735961,165
0.0,0.3115927457439218,0.13733070062020936,0.31646231089524823,0.5531974631384129,0.0,0.3140533220237697,0.6528666525803932,0.03547600714778045,0.2916501396309821,165
0.0,0.3079652514731963,0.13670200408229266,0.31567184757543654,0.5531974631384129,0.0,0.3173011371384316,0.6015565412681902,0.12846649207791086,0.297426043128703,165
0.0,0.3065969989235473,0.13525968157113555,0.3162990645779056,0.5531974631384129,0.0,0.32568561145600156,0.6432523254917819,0.042152261229389275,0.2739446473192424,165
0.0,0.3057958063624113,0.13456359045821875,0.31518420080309184,0.5531974631384129,0.0,0.31265840821170354,0.5534147516515815,0.20651298298004275,0.3151308288801924,165
0.0,0.30601709447816905,0.13340131809232514,0.31519116422568105,0.5531974631384129,0.0,0.3187648113715325,0.5951537443410788,0.14778393909559462,0.29236877573614173,165
1.0,0.3027811693141915,0.14122493003006764,0.3544840192931038,0.5231186381285244,0.003101700351329924,0.3078509043603004,0.6420499150665075,0.06284009273172009,0.2782972444650036,165
0.0,0.3233635161600992,0.1341602469024245,0.3254931786057833,0.5462150612957903,0.0,0.30919645613536084,0.646195956792472,0.11602683738763026,0.2941573834194591,165
0.0,0.3259023358255204,0.13292712595510892,0.3212901855497412,0.5531974631384129,0.0019219323169350014,0.31352284048129503,0.7662635387234489,4.690428069319451e-16,0.2276786581952024,165
0.0,0.31928416201718246,0.1339766241420487,0.3510378863135193,0.5427159175033887,0.0021302532585396054,0.31814286061522123,0.8113053106596664,1.8727968190448172e-16,0.17758191222126118,165
23.5,0.3211113193284758,0.1331002722057969,0.34952354683938447,0.5531974631384129,0.0,0.007339811659592372,0.690607117572402,0.5534625637600427,0.6358192082958571,165
24.0,0.336101081038759,0.16100949490824368,0.36313837094948953,0.5529405019565301,0.0008174322212652024,0.01436592343830844,0.721760421750695,0.6621432569235156,0.5851083587762091,165
24.0,0.35084045087078053,0.18891871761069046,0.3767531950595937,0.5526835407746473,0.0016341896343731645,0.02139203521702451,0.7513566498552637,0.7708239500869886,0.53039850341758,165
24.0,0.36533765676038144,0.21682794031313712,0.39036801916969877,0.5524265795927645,0.002450273352542716,0.02841814699574058,0.7795440694063269,0.8795046432504615,0.4710045138141372,165
24.0,0.3796005276325145,0.2447371630155839,0.4039828432798038,0.5521696184108817,0.003265684486240271,0.03544425877445665,0.8064507294615892,0.9881853364139345,0.4060485564954437,165
0.0,0.43635964295122953,0.2621616814245866,0.4331073436207342,0.5531974631384129,0.0,0.48641308521556226,0.7711532366991247,9.363984095224086e-17,0.08633235187946164,165
0.0,0.4480074425812992,0.2217616364883892,0.42983124922321636,0.5512888877233029,0.002462749378258712,0.4648861918831848,0.7815227260772537,9.363984095224086e-17,0.1406987390283425,165
0.0,0.4474588952741714,0.1835534869387676,0.4134826756565748,0.5531974631384129,0.0,0.47215482785941315,0.6800252890623324,3.7455936380896344e-16,0.2298043677048911,165
0.0,0.43361544508138294,0.1560554406132702,0.3974680603604157,0.5531974631384129,0.0,0.4776777729224295,0.47400603001264097,0.41679090002154157,0.25894071136182584,165
0.0,0.41790747371113657,0.14254507053586646,0.38999571112172937,0.5531974631384129,0.00016144823111860393,0.5410679469670048,0.3831398039711593,0.6189885845711413,0.12135265361382608,165
0.0,0.36286570451979117,0.13333785260599423,0.36952701193034976,0.5531974631384129,0.004045440789754569,0.45752795192742124,0.7322060248565738,1.8727968190448172e-16,0.03287610684340514,165
3.0,0.356458724850893,0.13527101257160862,0.37824942839635467,0.5474504128960769,0.010924712820949442,0.33115387864331103,0.8059946558539477,2.817631250274635e-16,0.2102207159161691,165
8.0,0.40821137072546154,0.15925050940079105,0.443027630921641,0.5471369459028277,0.0,0.25108344569371593,0.714623927449137,3.7455936380896344e-16,0.456509006050136,165
0.0,0.37256808460195234,0.1343076355643717,0.40022019549340504,0.5393642576281845,0.006164401345904226,0.3561434669307393,0.7366751142144712,5.618390457134451e-16,0.23665802181330298,165
0.0,0.3323143525757093,0.13379445228275,0.37782776298074294,0.702523488192504,0.0,0.2723830335049745,0.7807215318193204,4.690428069319451e-16,0.3652343366252446,165
0.0,0.30223497184618076,0.13269453389200525,0.37199548668422366,0.7714539110002696,0.0,0.22026395380700395,0.7926172307831796,3.7455936380896344e-16,0.4269518820370757,165
0.0,0.2975918575229235,0.13147936610298488,0.3618431273357827,0.769300953539986,0.0,0.30799424542909787,0.5294687646368463,0.3548406894756492,0.37841125682507215,165
0.0,0.2919554295990059,0.12994045533729587,0.360316196498228,0.7733391135279506,0.0018533565495499002,0.2866923442055249,0.5332395705271691,0.3416247807503266,0.3997951057284723,165
0.0,0.2886441239665256,0.12847671198617677,0.3602500147066272,0.7725150645420515,0.0,0.270793484153772,0.5164544384436032,0.45939998869843046,0.39511667187488797,165
